,CARD_SIDO_NM,CARD_CCG_NM,STD_CLSS_NM,REG_YYMM,LP
973,경기,성남시 분당구,버스 운송업,201901,0.0
974,경기,성남시 분당구,비알콜 음료점업,201901,2.487338242722162
975,경기,성남시 분당구,빵 및 과자류 소매업,201901,2.4484181623677452
976,경기,성남시 분당구,서양식 음식점업,201901,6.023756265223292
977,경기,성남시 분당구,수산물 소매업,201901,0.021282140685846405
978,경기,성남시 분당구,슈퍼마켓,201901,6.481927036322832
979,경기,성남시 분당구,스포츠 및 레크레이션 용품 임대업,201901,1.2238127206638214
980,경기,성남시 분당구,여관업,201901,0.5588310955109383
981,경기,성남시 분당구,여행사업,201901,0.0
982,경기,성남시 분당구,욕탕업,201901,0.2639798722862256
983,경기,성남시 분당구,육류 소매업,201901,1.2115737760659666
984,경기,성남시 분당구,일반유흥 주점업,201901,0.4696503106372428
985,경기,성남시 분당구,일식 음식점업,201901,3.365282859983577
986,경기,성남시 분당구,자동차 임대업,201901,0.001614700868731466
987,경기,성남시 분당구,전시 및 행사 대행업,201901,0.10896877795108122
988,경기,성남시 분당구,중식 음식점업,201901,2.2455694367789945
989,경기,성남시 분당구,차량용 가스 충전업,201901,0.17608419513115098
990,경기,성남시 분당구,차량용 주유소 운영업,201901,4.222025951521979
991,경기,성남시 분당구,체인화 편의점,201901,9.519059731802955
992,경기,성남시 분당구,택시 운송업,201901,0.009027199818784042
993,경기,성남시 분당구,피자 햄버거 샌드위치 및 유사 음식점업,201901,2.257529096889407
994,경기,성남시 분당구,한식 음식점업,201901,25.116999541903667
995,경기,성남시 분당구,호텔업,201901,0.0
996,경기,성남시 분당구,화장품 및 방향제 소매업,201901,1.0579774943845746
997,경기,성남시 수정구,건강보조식품 소매업,201901,0.19256170077463278
998,경기,성남시 수정구,골프장 운영업,201901,0.022192802364201167
999,경기,성남시 수정구,과실 및 채소 소매업,201901,1.1833934039439655
1000,경기,성남시 수정구,관광 민예품 및 선물용품 소매업,201901,0.010787818693561449
1001,경기,성남시 수정구,그외 기타 스포츠시설 운영업,201901,0.0023260929227266114
1002,경기,성남시 수정구,그외 기타 종합 소매업,201901,0.14683649162850665
1003,경기,성남시 수정구,기타 대형 종합 소매업,201901,21.391667418202903
1004,경기,성남시 수정구,기타 수상오락 서비스업,201901,0.0
1005,경기,성남시 수정구,기타 외국식 음식점업,201901,1.5957524572574946
1006,경기,성남시 수정구,기타 주점업,201901,0.3404462098177111
1007,경기,성남시 수정구,기타음식료품위주종합소매업,201901,0.14547490188090026
1008,경기,성남시 수정구,마사지업,201901,0.05040118116759564
1009,경기,성남시 수정구,비알콜 음료점업,201901,1.2507276336624185
1010,경기,성남시 수정구,빵 및 과자류 소매업,201901,1.6319709096213857
1011,경기,성남시 수정구,서양식 음식점업,201901,1.8737072802830885
1012,경기,성남시 수정구,수산물 소매업,201901,0.09229063307004337
1013,경기,성남시 수정구,슈퍼마켓,201901,15.071470494531642
1014,경기,성남시 수정구,스포츠 및 레크레이션 용품 임대업,201901,1.5695980935401235
1015,경기,성남시 수정구,여관업,201901,0.6286497982608383
1016,경기,성남시 수정구,욕탕업,201901,0.47011988743927396
1017,경기,성남시 수정구,육류 소매업,201901,2.3862614431119913
1018,경기,성남시 수정구,일반유흥 주점업,201901,1.5331205894598958
1019,경기,성남시 수정구,일식 음식점업,201901,1.2811173323664393
1020,경기,성남시 수정구,전시 및 행사 대행업,201901,0.006239181500797347
1021,경기,성남시 수정구,중식 음식점업,201901,2.56954195808969
1022,경기,성남시 수정구,차량용 가스 충전업,201901,0.12920722845882615
1023,경기,성남시 수정구,차량용 주유소 운영업,201901,6.057515834561861
1024,경기,성남시 수정구,체인화 편의점,201901,10.535628801276808
1025,경기,성남시 수정구,택시 운송업,201901,0.03774333383467314
1026,경기,성남시 수정구,피자 햄버거 샌드위치 및 유사 음식점업,201901,1.9112679482915975
1027,경기,성남시 수정구,한식 음식점업,201901,25.0597039302211
1028,경기,성남시 수정구,화장품 및 방향제 소매업,201901,0.8222772097633068
1029,경기,성남시 중원구,건강보조식품 소매업,201901,0.14549999478498016
1030,경기,성남시 중원구,과실 및 채소 소매업,201901,1.281829772108359
1031,경기,성남시 중원구,관광 민예품 및 선물용품 소매업,201901,0.005880156060269466
1032,경기,성남시 중원구,그외 기타 스포츠시설 운영업,201901,0.010650584415146627
1033,경기,성남시 중원구,그외 기타 종합 소매업,201901,0.2118039061158576
1034,경기,성남시 중원구,기타 대형 종합 소매업,201901,4.098369240926808
1035,경기,성남시 중원구,기타 수상오락 서비스업,201901,0.0037322959853166174
1036,경기,성남시 중원구,기타 외국식 음식점업,201901,1.4055028159244805
1037,경기,성남시 중원구,기타 주점업,201901,0.6997121120262156
1038,경기,성남시 중원구,기타음식료품위주종합소매업,201901,0.10043066862207245
1039,경기,성남시 중원구,마사지업,201901,0.07276265108988818
1040,경기,성남시 중원구,비알콜 음료점업,201901,1.437497230651554
1041,경기,성남시 중원구,빵 및 과자류 소매업,201901,1.80661810515556
1042,경기,성남시 중원구,서양식 음식점업,201901,1.7127058027558835
1043,경기,성남시 중원구,수산물 소매업,201901,0.4382971440158435
1044,경기,성남시 중원구,슈퍼마켓,201901,17.951160848821868
1045,경기,성남시 중원구,스포츠 및 레크레이션 용품 임대업,201901,1.455120726068509
1046,경기,성남시 중원구,여관업,201901,1.2033463890940546
1047,경기,성남시 중원구,욕탕업,201901,0.6999541353897338
1048,경기,성남시 중원구,육류 소매업,201901,4.227976292947107
1049,경기,성남시 중원구,일반유흥 주점업,201901,1.8350129242958608
1050,경기,성남시 중원구,일식 음식점업,201901,2.283344520387307
1051,경기,성남시 중원구,전시 및 행사 대행업,201901,0.06708949893539316
1052,경기,성남시 중원구,중식 음식점업,201901,2.259583468113563
1053,경기,성남시 중원구,차량용 가스 충전업,201901,0.4714487261403996
1054,경기,성남시 중원구,차량용 주유소 운영업,201901,9.966871004647478
1055,경기,성남시 중원구,체인화 편의점,201901,12.502959177253285
1056,경기,성남시 중원구,택시 운송업,201901,0.04461183196694275
1057,경기,성남시 중원구,피자 햄버거 샌드위치 및 유사 음식점업,201901,1.3168238368542402
1058,경기,성남시 중원구,한식 음식점업,201901,28.68891835966314
1059,경기,성남시 중원구,화장품 및 방향제 소매업,201901,1.5944857787828794
1060,경기,수원시 권선구,건강보조식품 소매업,201901,0.14430006080308436
1061,경기,수원시 권선구,과실 및 채소 소매업,201901,0.8234515463258435
1062,경기,수원시 권선구,그외 기타 스포츠시설 운영업,201901,0.00651860803007409
1063,경기,수원시 권선구,그외 기타 종합 소매업,201901,8.186771202273384
1064,경기,수원시 권선구,기타 대형 종합 소매업,201901,22.178398981684197
1065,경기,수원시 권선구,기타 수상오락 서비스업,201901,0.00139529939581785
1066,경기,수원시 권선구,기타 외국식 음식점업,201901,1.426704902781662
1067,경기,수원시 권선구,기타 주점업,201901,0.05402729055899349
1068,경기,수원시 권선구,기타음식료품위주종합소매업,201901,0.6273256709492586
1069,경기,수원시 권선구,마사지업,201901,0.013397758539687677
1070,경기,수원시 권선구,버스 운송업,201901,0.22483915756430356
1071,경기,수원시 권선구,비알콜 음료점업,201901,0.8878478294817548
1072,경기,수원시 권선구,빵 및 과자류 소매업,201901,1.2180271375766372
1073,경기,수원시 권선구,서양식 음식점업,201901,1.154245417104225
1074,경기,수원시 권선구,수산물 소매업,201901,0.9423784048933622
1075,경기,수원시 권선구,슈퍼마켓,201901,13.841456003105293
1076,경기,수원시 권선구,스포츠 및 레크레이션 용품 임대업,201901,0.8412190833229747
1077,경기,수원시 권선구,여관업,201901,0.44182871045394106
1078,경기,수원시 권선구,여행사업,201901,0.004326509754473954
1079,경기,수원시 권선구,욕탕업,201901,0.5365085392478598
1080,경기,수원시 권선구,육류 소매업,201901,1.745830147908829
1081,경기,수원시 권선구,일반유흥 주점업,201901,0.32467210825011167
1082,경기,수원시 권선구,일식 음식점업,201901,0.8978221614642943
1083,경기,수원시 권선구,전시 및 행사 대행업,201901,0.015953644177143164
1084,경기,수원시 권선구,중식 음식점업,201901,1.3294087794578409
1085,경기,수원시 권선구,차량용 가스 충전업,201901,0.5532782280623431
1086,경기,수원시 권선구,차량용 주유소 운영업,201901,13.001454381600103
1087,경기,수원시 권선구,체인화 편의점,201901,7.775212214258785
1088,경기,수원시 권선구,피자 햄버거 샌드위치 및 유사 음식점업,201901,1.8175575287833063
1089,경기,수원시 권선구,한식 음식점업,201901,18.690256257275944
1090,경기,수원시 권선구,호텔업,201901,0.003154746695970591
1091,경기,수원시 권선구,화장품 및 방향제 소매업,201901,0.29043168821850374
1092,경기,수원시 영통구,건강보조식품 소매업,201901,0.21724737119651286
1093,경기,수원시 영통구,과실 및 채소 소매업,201901,0.4339613259248838
1094,경기,수원시 영통구,관광 민예품 및 선물용품 소매업,201901,0.0029763799430545033
1095,경기,수원시 영통구,그외 기타 스포츠시설 운영업,201901,0.0037437941448961913
1096,경기,수원시 영통구,그외 기타 종합 소매업,201901,0.11124919613648547
1097,경기,수원시 영통구,기타 대형 종합 소매업,201901,26.348269224722102
1098,경기,수원시 영통구,기타 외국식 음식점업,201901,1.6399667271690284
1099,경기,수원시 영통구,기타 주점업,201901,0.01898184188754275
1100,경기,수원시 영통구,기타음식료품위주종합소매업,201901,0.7170358762095385
1101,경기,수원시 영통구,마사지업,201901,0.023056344915000554
1102,경기,수원시 영통구,비알콜 음료점업,201901,2.1882659472376567
1103,경기,수원시 영통구,빵 및 과자류 소매업,201901,2.44341158544837
1104,경기,수원시 영통구,서양식 음식점업,201901,4.453404567927142
1105,경기,수원시 영통구,수산물 소매업,201901,0.28640266880331583
1106,경기,수원시 영통구,슈퍼마켓,201901,6.905360661814826
1107,경기,수원시 영통구,스포츠 및 레크레이션 용품 임대업,201901,0.6292862808871228
1108,경기,수원시 영통구,여관업,201901,0.1660200989033977
1109,경기,수원시 영통구,욕탕업,201901,0.2677690464096806
1110,경기,수원시 영통구,육류 소매업,201901,1.645099782691134
1111,경기,수원시 영통구,일반유흥 주점업,201901,0.2283693229099333
1112,경기,수원시 영통구,일식 음식점업,201901,1.9643637678357886
1113,경기,수원시 영통구,자동차 임대업,201901,0.0
1114,경기,수원시 영통구,전시 및 행사 대행업,201901,0.07293593611310248
1115,경기,수원시 영통구,중식 음식점업,201901,1.9326427950795266
1116,경기,수원시 영통구,차량용 가스 충전업,201901,0.218335280464274
1117,경기,수원시 영통구,차량용 주유소 운영업,201901,6.995137964731808
1118,경기,수원시 영통구,체인화 편의점,201901,9.463747485261356
1119,경기,수원시 영통구,택시 운송업,201901,0.0
1120,경기,수원시 영통구,피자 햄버거 샌드위치 및 유사 음식점업,201901,2.8277551144144164
1121,경기,수원시 영통구,한식 음식점업,201901,27.01700214737172
1122,경기,수원시 영통구,호텔업,201901,0.0
1123,경기,수원시 영통구,화장품 및 방향제 소매업,201901,0.7782014634463839
1124,경기,수원시 장안구,건강보조식품 소매업,201901,0.2509420151683881
1125,경기,수원시 장안구,과실 및 채소 소매업,201901,0.9313156889479497
1126,경기,수원시 장안구,관광 민예품 및 선물용품 소매업,201901,0.0
1127,경기,수원시 장안구,그외 기타 스포츠시설 운영업,201901,0.011000121140020157
